,Player,Year,Salaries,Status,Z-Score Salary
1253,Gerald Wallace,2009,9500000,ALABAMA,0.5131643333877002
1254,Carl Landry,2009,3000000,PURDUE,-0.4120494370646669
1255,Steve Nash,2009,12250000,SANTACLARA,1.2295870363421435
1256,Russell Westbrook,2009,3493680,UCLA,-1.0639373421853624
1257,Ray Allen,2009,18388430,UCONN,1.38205173183384
1258,Paul Pierce,2009,18077903,KANSAS,0.9625841719195175
1259,Jason Terry,2009,9196000,ARIZONA,0.8417977410198378
1260,John Salmons,2009,5104000,MIAMIFL,0.24764257378919385
1261,Vince Carter,2009,14724125,UNC,0.807893419843446
1262,Jeff Green,2009,3287640,GEORGETOWN,-0.7486218469550063
1263,Jason Richardson,2009,12664335,MICHIGANST,0.8852615984433696
1264,Antawn Jamison,2009,9923285,UNC,-0.11843299056164902
1265,Luol Deng,2009,9385000,DUKE,0.08268463589164923
1266,Rodney Stuckey,2009,1687320,EWASHINGTN,-0.9126892718164705
1267,Caron Butler,2009,9249980,UCONN,0.8164589837345492
1268,Michael Beasley,2009,4314960,KANSASST,0.3786367631069591
1269,Al Horford,2009,4026720,FLORIDA,-1.0404830357562624
1270,Andre Miller,2009,10333334,UTAH,1.3706651342576357
1271,Baron Davis,2009,11250000,UCLA,0.5229568342587545
1272,Rajon Rondo,2009,1315080,KENTUCKY,-1.1287571068943576
1273,Mo Williams,2009,8353000,ALABAMA,0.40864593679473565
1274,Trevor Ariza,2009,3100000,UCLA,-1.294467158057276
1275,Corey Brewer,2009,2725920,FLORIDA,-0.8763375913444227
1276,Troy Murphy,2009,10126984,NOTREDAME,0.8264896942116532
1277,Elton Brand,2009,13757844,DUKE,0.2850352935455953
1278,Richard Jefferson,2009,13200000,ARIZONA,1.1025799689187905
1279,Rasual Butler,2009,3630000,LASALLE,1.3768539170218645
1280,Raymond Felton,2009,4148716,UNC,-0.1459997102244755
1281,George Hill,2009,1006200,IUPUI,-0.8859917677833898
1282,Mike Conley,2009,3630480,OHIOST,-0.6870153833782771
1283,Paul Millsap,2009,797581,LATECH,-0.9847154349041746
1284,Roy Hibbert,2009,1465400,GEORGETOWN,-0.8538606819861787
1285,Jason Thompson,2009,1893840,RIDER,-0.8540943714143735
1286,Jarrett Jack,2009,2002623,GATECH,-0.534200183654857
1287,Charlie Villanueva,2009,3448050,UCONN,-0.1911473761504727
1288,Grant Hill,2009,1976400,DUKE,-0.5386041221884693
1289,Channing Frye,2009,3163769,ARIZONA,-0.6682653791285612
1290,Shawn Marion,2009,17810000,UNLV,1.8957876980648887
1291,Courtney Lee,2009,1176240,WKENTUCKY,-0.9606740906455499
1292,Lamar Odom,2009,14148596,RHODEISLE,1.26241811235487
1293,Luke Ridnour,2009,6500000,OREGON,1.0974290180599948
1294,Emeka Okafor,2009,9537500,UCONN,0.3063433454647115
1295,Metta World Peace,2009,7400000,STJOHNS,0.8854790971191009
1296,Ryan Gomes,2009,3650000,PROVIDENCE,1.028476183426464
1297,Jason Kidd,2009,21372000,CALIFORNIA,1.6641165126373276
1298,Marvin Williams,2009,5636143,UNC,-0.8582258424742768
1299,Jameer Nelson,2009,7700000,STJOSEPHS,0.9877778928301094
1300,Kirk Hinrich,2009,10000000,KANSAS,1.3905699651113153
1301,Al Thornton,2009,1776240,FLORIDAST,0.0
1302,J.J. Redick,2009,2139720,DUKE,-1.0014825260465738
1303,Dahntay Jones,2009,926678,DUKE,-0.7324382109274019
1304,Brandon Rush,2009,1799160,KANSAS,0.15182602814945306
1305,Udonis Haslem,2009,6575000,FLORIDA,1.1722299569753396
1306,Drew Gooden,2009,7151183,KANSAS,1.6048343303166168
1307,Hakim Warrick,2009,2119102,SYRACUSE,0.422112878173536
1308,Mike Bibby,2009,14983603,ARIZONA,1.427175170126257
1309,Arron Afflalo,2009,1015440,UCLA,-0.9992127324481078
1310,Spencer Hawes,2009,2180760,WASHINGTON,-0.972440042751966
1311,Brad Miller,2009,11375000,PURDUE,1.244806327326594
1312,Matt Barnes,2009,926678,UCLA,-0.9130568739687531
1313,Rasheed Wallace,2009,13930000,UNC,0.40159904384835293
1314,Brendan Haywood,2009,5500000,UNC,0.8375408400542976
1315,Randy Foye,2009,2815560,VILLANOVA,-0.5616514231231783
1316,J.J. Hickson,2009,1329480,NCSTATE,-0.6931847455677823
1317,Joakim Noah,2009,2295480,FLORIDA,-0.9542408476582227
1318,Quentin Richardson,2009,8685500,DEPAUL,0.9334180377091963
1319,Jared Dudley,2009,1222320,BOSTONCOLL,-1.0593859388633649
1320,Ramon Sessions,2009,722517,NEVADA,-1.3203975430602848
1321,Samuel Dalembert,2009,11238564,SETONHALL,0.6764160059898642
1322,Shannon Brown,2009,797581,MICHIGANST,-1.1446232244548555
1323,Nick Young,2009,1602960,USC,-0.8683302529951538
1324,Willie Green,2009,3388000,DETROIT,0.3694103784010541
1325,Jerryd Bayless,2009,1993560,ARIZONA,-1.2211974871582143
1326,Earl Watson,2009,6200000,UCLA,0.7538484270604814
1327,Derek Fisher,2009,4700000,ARKANSASLR,0.07701530332961996
1328,J.J. Barea,2009,1500000,NEASTERN,-1.1265407090506896
1329,Anthony Parker,2009,4550000,BRADLEY,0.7213942057829997
1330,Jordan Farmar,2009,1080000,UCLA,-0.3471544938912713
1331,Steve Blake,2009,4250000,MARYLAND,0.5494958071555441
1332,Craig Smith,2009,2500000,BOSTONCOLL,1.146199132952445
1333,Nate Robinson,2009,2020179,WASHINGTON,-0.23096747372701365
1334,Marcus Camby,2009,10000000,UMASS,0.5739647637209573
1335,Darius Songaila,2009,4235000,WAKE,0.657866590285586
1336,Delonte West,2009,3850000,STJOSEPHS,1.4249441589458356
1337,Mario Chalmers,2009,700000,KANSAS,-0.9555226603487265
1338,Jason Maxiell,2009,1877572,CINCY,-0.2952642264923848
1339,D.J. Augustin,2009,2208960,TEXAS,-0.7397282812630757
1340,Roger Mason,2009,3500000,VIRGINIA,1.4861581536194604
1341,Jason Williams,2009,1262275,FLORIDA,-1.1472448864830576
1342,Ryan Anderson,2009,1225200,CALIFORNIA,-0.6181262343626985
1343,Charlie Bell,2009,3354480,MICHIGANST,0.660195730372477
1344,Matt Bonner,2009,2987000,FLORIDA,0.17813592174269408
1345,Luc Mbah a Moute,2009,757000,UCLA,-0.8436674801128128
1346,Maurice Evans,2009,2500000,TEXAS,1.0882914787161024
1347,Damien Wilkins,2009,3100000,GEORGIA,0.9857412394112528
1348,Chris Andersen,2009,998398,BLINNTX,-0.48108318882620277
1349,Ryan Hollins,2009,972581,UCLA,-1.1488518387188724
1350,Antonio McDyess,2009,3950419,ALABAMA,-0.9931399270815171
1351,Nick Collison,2009,6350000,KANSAS,0.40837451367338656
1352,Juwan Howard,2009,8355619,MICHIGAN,-0.7326894062622741
1353,James Posey,2009,5585000,XAVIER,0.9018124400603144
1354,Jared Jeffries,2009,6049400,INDIANA,1.276877327441135
1355,Chuck Hayes,2009,1768000,KENTUCKY,-0.3116931905020041
1356,Keith Bogans,2009,2565000,KENTUCKY,1.2843056449069408
1357,Glen Davis,2009,711517,LSU,-1.0073500282292496
1358,DeAndre Jordan,2009,550000,TEXASAM,-1.3051062767301567
1359,Tony Allen,2009,2500000,OKSTATE,-0.5198105971087227
1360,Ronnie Price,2009,1188000,UTVALLEYST,0.7071067811865476
1361,Joel Anthony,2009,711517,UNLV,-0.688477107288975
1362,Kurt Thomas,2009,4200000,TXCHRIST,-0.8575860101696682
1363,Josh Powell,2009,854957,NCSTATE,0.7071067811865476
1364,Kevin Durant,2010,4796880,TEXAS,-1.0938134562432826
1365,Derrick Rose,2010,5184480,MEMPHIS,-0.23823888645338515
1366,Carmelo Anthony,2010,15779912,SYRACUSE,-0.006375786052531076
1367,Dwyane Wade,2010,15779912,MARQUETTE,0.35433797852161475
1368,Kevin Martin,2010,10180170,WCAROLINA,0.9683589712469057
1369,Blake Griffin,2010,4983480,OKLAHOMA,-0.941523880566039
1370,Russell Westbrook,2010,3755640,UCLA,-1.0402173169718807
1371,LaMarcus Aldridge,2010,5844827,TEXAS,-1.0572377245819948
1372,Brook Lopez,2010,2225880,STANFORD,-1.0653359878944213
1373,Danny Granger,2010,9930500,NMEXICO,1.1696519862075325
1374,Paul Pierce,2010,19795712,KANSAS,1.2405553929913353
1375,Zach Randolph,2010,16000000,MICHIGANST,0.7929871970232009
1376,Kevin Love,2010,3401040,UCLA,-1.4566611881516371
1377,Chris Bosh,2010,15779912,GATECH,0.8630045129655028
1378,Luol Deng,2010,10370425,DUKE,0.30663179669496543
1379,DeMar DeRozan,2010,2282640,USC,-0.8775778472133346
1380,Michael Beasley,2010,4638600,KANSASST,0.5104376169396148
1381,Stephen Curry,2010,2710560,DAVIDSON,-0.8097343658921141
1382,David West,2010,9075000,XAVIER,0.4948832269757302
1383,Ray Allen,2010,18776860,UCONN,1.473331988579064
1384,Paul Millsap,2010,7692932,LATECH,-0.31025583132524875
1385,Joe Johnson,2010,14976754,ARKANSAS,0.27053682506843857
1386,Wesley Matthews,2010,457588,MARQUETTE,-1.538263277408176
1387,Jason Terry,2010,9862500,ARIZONA,1.0299659886249828
1388,Chris Paul,2010,13520500,WAKE,-0.479192864357476
1389,Jason Richardson,2010,13333333,MICHIGANST,1.0150444960211542
1390,Elton Brand,2010,14858471,DUKE,0.49975171023998094
1391,Chauncey Billups,2010,12100000,COLORADO,1.6266086383096652
1392,David Lee,2010,7000000,FLORIDA,-0.14174108700503307
1393,Lamar Odom,2010,7500000,RHODEISLE,-0.36417813234053503
1394,Al Horford,2010,4307640,FLORIDA,-1.012109579412669
1395,D.J. Augustin,2010,2385480,TEXAS,-0.6697453664669346
1396,Raymond Felton,2010,5501196,UNC,0.5451384181617482
1397,Jrue Holiday,2010,1514280,UCLA,-0.8957517295090295
1398,Gerald Wallace,2010,9075000,ALABAMA,0.39110426278767463
1399,Mike Conley,2010,3883800,OHIOST,-0.66212587867089
1400,Steve Nash,2010,13125000,SANTACLARA,1.5311389862971023
1401,J.J. Hickson,2010,1429200,NCSTATE,-0.6372735371384247
1402,Wilson Chandler,2010,1255440,DEPAUL,-0.9948038194089904
1403,Tayshaun Prince,2010,10324380,KENTUCKY,1.1665027310325125
1404,Rodney Stuckey,2010,1805040,EWASHINGTN,-0.8811475639780766
1405,Devin Harris,2010,8400000,WISCONSIN,1.5110967440909477
1406,Jamal Crawford,2010,9360000,MICHIGAN,0.6307466665543042
1407,Ramon Sessions,2010,3670667,NEVADA,0.289873337340031
1408,Grant Hill,2010,3000000,DUKE,-0.39905097372979753
1409,Thaddeus Young,2010,2105400,GATECH,-1.4154546322042043
1410,Darren Collison,2010,1266120,UCLA,-0.8889992528866489
1411,Carlos Boozer,2010,13520500,DUKE,0.3692958652061151
1412,Andre Miller,2010,6730800,UTAH,0.18026951267782645
1413,Roy Hibbert,2010,1575360,GEORGETOWN,-0.8373921122127963
1414,John Salmons,2010,5456000,MIAMIFL,0.37063847201637895
1415,Tim Duncan,2010,22183220,WAKE,1.516469043134923
1416,Vince Carter,2010,16300000,UNC,1.0641490668144225
1417,Kyle Lowry,2010,2034997,VILLANOVA,-0.8345815159762996
1418,Shawn Marion,2010,6635068,UNLV,-0.20421239236832206
1419,James Harden,2010,4054160,ARIZONAST,-1.0318528546924814
1420,Jeff Green,2010,3516960,GEORGETOWN,-0.6944613108605026
1421,Jameer Nelson,2010,6138888,STJOSEPHS,0.46666835062928913
1422,Channing Frye,2010,2000000,ARIZONA,-1.1183894021029122
1423,Andre Iguodala,2010,12200000,ARIZONA,0.5211533471646238
1424,Ty Lawson,2010,1438690,UNC,-0.7455857818018228
1425,Marcus Thornton,2010,457888,LSU,-0.9028537580578717
1426,Ben Gordon,2010,10000000,UCONN,1.0440611794883543
1427,Glen Davis,2010,3000000,LSU,-0.1597900920646657
1428,Carl Landry,2010,3000000,PURDUE,-0.4120494370646669
1429,Richard Jefferson,2010,14200000,ARIZONA,1.2918281049494882
1430,George Hill,2010,1081680,IUPUI,-0.8758379789108923
1431,Jared Dudley,2010,1307640,BOSTONCOLL,-1.0267555158616881
1432,Arron Afflalo,2010,1086240,UCLA,-0.9786846555536104
1433,Toney Douglas,2010,996240,FLORIDAST,-0.7071067811865476
1434,Brandon Bass,2010,4000000,LSU,0.06276277246867225
1435,Luke Ridnour,2010,6500000,OREGON,1.0974290180599948
1436,Charlie Villanueva,2010,6500000,UCONN,1.465301296462264
1437,Trevor Ariza,2010,5854000,UCLA,-0.4661812206903519
1438,O.J. Mayo,2010,4165560,USC,-0.6280108249101922
1439,JaVale McGee,2010,1496640,NEVADA,-0.4724585802862243
1440,Jodie Meeks,2010,650000,KENTUCKY,-0.5496426788601798
1441,J.J. Barea,2010,1657500,NEASTERN,-1.036055557681871
1442,Tyler Hansbrough,2010,1859160,UNC,-0.7222347481026096
1443,Chase Budinger,2010,457588,ARIZONA,-0.7071067811865476
1444,Gilbert Arenas,2010,16192080,ARIZONA,1.2785314412690552
1445,Emeka Okafor,2010,10538937,UCONN,0.5935194414467118
1446,Kris Humphries,2010,3200000,MINNESOTA,-0.30122659555701276
1447,Kirk Hinrich,2010,9500000,KANSAS,1.2366018733223705
1448,Jarrett Jack,2010,4500000,GATECH,0.6264781244888563
1449,Darrell Arthur,2010,1050480,KANSAS,-0.9317085813766032
1450,Rajon Rondo,2010,2094922,KENTUCKY,-0.979895075473156
1451,Shannon Brown,2010,2000000,MICHIGANST,0.4404850006160891
1452,Jordan Farmar,2010,1947240,UCLA,1.4888393058542226
1453,Metta World Peace,2010,5854000,STJOHNS,0.3194153320270188
1454,Mike Bibby,2010,6217617,ARIZONA,-0.6675817570805652
1455,Ryan Anderson,2010,1317120,CALIFORNIA,-0.6050546336408571
1456,Kyle Korver,2010,5155115,CREIGHTON,0.18106952598513038
1457,Marvin Williams,2010,7500000,UNC,-0.28192414168041263
1458,DeJuan Blair,2010,850000,PITT,-1.161895003862225
1459,Courtney Lee,2010,1264440,WKENTUCKY,-0.9335172046160677
1460,Willie Green,2010,3682000,DETROIT,0.670421868196327
1461,Hakim Warrick,2010,3000000,SYRACUSE,1.5714877117425463
1462,Jason Thompson,2010,2035920,RIDER,-0.7698213273273168
1463,Jerryd Bayless,2010,2143080,ARIZONA,-0.9562713553347487
1464,Samuel Dalembert,2010,12025694,SETONHALL,0.8476015265857382
1465,Tony Allen,2010,2500000,OKSTATE,-0.5198105971087227
1466,Jason Kidd,2010,8000000,CALIFORNIA,-0.9405410152116015
1467,Shane Battier,2010,6864200,DUKE,1.3839162100656297
1468,Brandon Rush,2010,1934160,KANSAS,0.48163565218582144
1469,Anthony Parker,2010,2644230,BRADLEY,-1.4732388779478571
1470,Spencer Hawes,2010,2332800,WASHINGTON,-0.8965243372406324
1471,Chuck Hayes,2010,2111750,KENTUCKY,-0.09065957599673391
1472,Sam Young,2010,824200,PITT,-0.7071067811865475
1473,Keyon Dooling,2010,3564000,MISSOURI,0.8548645013703614
1474,Taj Gibson,2010,1039800,USC,-1.106547965203856
1475,DeAndre Jordan,2010,736420,TEXASAM,-1.2837854523702268
1476,Derek Fisher,2010,5048000,ARKANSASLR,0.2266746806845643
1477,Corey Brewer,2010,2916120,FLORIDA,-0.7834988249842563
1478,Ryan Gomes,2010,3867500,PROVIDENCE,1.1545871389415925
1479,Nazr Mohammed,2010,6466600,KENTUCKY,0.9923689292614825
1480,Josh McRoberts,2010,825497,DUKE,-0.8883786393822983
1481,Luc Mbah a Moute,2010,736420,UCLA,-0.8587111391966181
1482,Al Thornton,2010,1900200,FLORIDAST,1.0
1483,Ronnie Brewer,2010,2717161,ARKANSAS,0.008630403666277625
1484,Dante Cunningham,2010,457588,VILLANOVA,-1.4812964255680623
1485,Matt Bonner,2010,3240380,FLORIDA,0.41676275467852125
1486,James Jones,2010,4320000,MIAMIFL,1.7794297571261524
1487,Maurice Evans,2010,2500000,TEXAS,1.0882914787161024
1488,Mario Chalmers,2010,773500,KANSAS,-0.9139162117379855
1489,Jordan Hill,2010,2483280,ARIZONA,-0.7224997330369313
1490,C.J. Watson,2010,1000497,TENNESSEE,-0.544289134626688
1491,Antonio McDyess,2010,7500000,ALABAMA,0.06243635970134078
1492,Ryan Hollins,2010,2183333,UCLA,0.473904332104761
1493,Jeff Teague,2010,1373880,WAKE,-0.8911409390354735
1494,Keith Bogans,2010,1033342,KENTUCKY,-0.3007123930081163
1495,Earl Watson,2010,9400000,UCLA,1.7559689694304188
1496,Jason Smith,2010,1418880,COLORADOST,-1.1944083031196837
1497,Nick Collison,2010,6250000,KANSAS,0.3810551648276931
1498,Brendan Haywood,2010,6000000,UNC,1.0503689587197385
1499,Steve Blake,2010,4930000,MARYLAND,0.986156916013706
1500,Joel Anthony,2010,825497,UNLV,-0.6145382961943993
1501,Kevin Durant,2011,6053663,TEXAS,-0.9536850863776216
1502,Russell Westbrook,2011,4017720,UCLA,-1.0164864259658137
1503,Kevin Love,2011,3638280,UCLA,-1.4255582768934307
1504,Blake Griffin,2011,5357280,OKLAHOMA,-0.90030219613168
1505,Carmelo Anthony,2011,17149243,SYRACUSE,0.15259253687758764
1506,Rudy Gay,2011,13603750,UCONN,0.4045389054155716
1507,LaMarcus Aldridge,2011,11244000,TEXAS,-0.25792523152144486
1508,Chris Paul,2011,14940153,WAKE,-0.3170512464637306
1509,Paul Pierce,2011,13876321,KANSAS,0.28269550037723895
1510,DeMarcus Cousins,2011,3374640,KENTUCKY,-0.7489902699050219
1511,Danny Granger,2011,10973202,NMEXICO,1.3976429180274028
1512,Deron Williams,2011,14940152,ILLINOIS,0.699525226911604
1513,David Lee,2011,10800000,FLORIDA,0.47563272645115884
1514,Joe Johnson,2011,16324500,ARKANSAS,0.44967525538057346
1515,Antawn Jamison,2011,13358905,UNC,0.5661271704346326
1516,Dwyane Wade,2011,14200000,MARQUETTE,0.11502650362422355
1517,John Wall,2011,5144280,KENTUCKY,-1.0619788487645427
1518,Paul Millsap,2011,7600000,LATECH,-0.3193458515257863
1519,DeMar DeRozan,2011,2453880,USC,-0.8627450185295858
1520,James Harden,2011,4304520,ARIZONAST,-1.0078738003180987
1521,Tyreke Evans,2011,3880920,MEMPHIS,-0.55527314318675
1522,Chris Bosh,2011,14500000,GATECH,0.6563955982041267
1523,Greg Monroe,2011,2798040,GEORGETOWN,-0.7593044820692086
1524,Ty Lawson,2011,1546560,UNC,-0.7261378114970403
1525,Carlos Boozer,2011,14400000,DUKE,0.5620348414843105
1526,Ryan Anderson,2011,1409040,CALIFORNIA,-0.5919830329190157
1527,Marcus Thornton,2011,762195,LSU,-0.8244730117195128
1528,Jason Terry,2011,10650000,ARIZONA,1.252295313439764
1529,Arron Afflalo,2011,1959577,UCLA,-0.7254653181127957
1530,Jordan Crawford,2011,1042320,XAVIER,-0.9997440819566047
1531,Wesley Matthews,2011,5765000,MARQUETTE,-0.782081668282488
1532,Tim Duncan,2011,18700000,WAKE,0.7469104775674623
1533,Jrue Holiday,2011,1627920,UCLA,-0.8852886262698911
1534,Nick Young,2011,2630503,USC,-0.33551779701861534
1535,Kris Humphries,2011,3200000,MINNESOTA,-0.30122659555701276
1536,David West,2011,8287500,XAVIER,0.31323425319036025
1537,Jamal Crawford,2011,10800000,MICHIGAN,0.9963277459033284
1538,Roy Hibbert,2011,1685280,GEORGETOWN,-0.8209295331886949
1539,O.J. Mayo,2011,4456200,USC,-0.4558705348904321
1540,Jeff Teague,2011,1476840,WAKE,-0.872991737026967
1541,Luol Deng,2011,11345000,DUKE,0.5281131922754427
1542,Jared Dudley,2011,2151068,BOSTONCOLL,-0.7041885630785418
1543,Thaddeus Young,2011,2901241,GATECH,-1.2303897531041217
1544,Gerald Wallace,2011,10500000,ALABAMA,0.8003644995054074
1545,Paul George,2011,2238360,FRESNOST,-1.0998094791060309
1546,Tayshaun Prince,2011,11148760,KENTUCKY,1.3775255886372224
1547,Mike Conley,2011,4913007,OHIOST,-0.5610029808682065
1548,Gordon Hayward,2011,2356320,BUTLER,-0.8542763632788666
1549,Steve Nash,2011,10310938,SANTACLARA,0.5613265481323578
1550,Andre Iguodala,2011,12345250,ARIZONA,0.5492691926885154
1551,Drew Gooden,2011,5760000,KANSAS,0.8129639914981696
1552,Caron Butler,2011,10561960,UCONN,1.1678556873803336
1553,J.J. Redick,2011,7250000,DUKE,-0.14490430858184797
1554,Anthony Morrow,2011,4000000,GATECH,0.6715008125898972
1555,Brandon Bass,2011,4000000,LSU,0.06276277246867225
1556,Ramon Sessions,2011,3964320,NEVADA,0.4502657443892632
1557,Devin Harris,2011,8981000,WISCONSIN,1.7396071028625502
1558,Randy Foye,2011,4250000,VILLANOVA,1.400981646079908
1559,JaVale McGee,2011,1601040,NEVADA,-0.4482612070212563
1560,Mo Williams,2011,9300000,ALABAMA,0.666807470827721
1561,Raymond Felton,2011,7500000,UNC,1.5665580735880003
1562,Jameer Nelson,2011,7800000,STJOSEPHS,1.021158556241884
1563,Channing Frye,2011,5200000,ARIZONA,0.11931058261735722
1564,Shawn Marion,2011,7305500,UNLV,-0.07822439882801968
1565,Kyle Lowry,2011,5750000,VILLANOVA,-0.4769464450529645
1566,Alonzo Gee,2011,681492,ALABAMA,-0.9670529633281039
1567,Courtney Lee,2011,1409040,WKENTUCKY,-0.88899469078542
1568,Elton Brand,2011,15959099,DUKE,0.7144683220199103
1569,Ray Allen,2011,10000000,UCONN,-0.5892121872489802
1570,Joakim Noah,2011,3128536,FLORIDA,-0.7865123879920872
1571,Shannon Brown,2011,2200000,MICHIGANST,0.7041382238387668
1572,Andre Miller,2011,7269264,UTAH,0.3581957135071178
1573,Luke Ridnour,2011,4000000,OREGON,0.012283843377406897
1574,Brandon Rush,2011,2069049,KANSAS,0.8111740994202044
1575,Rajon Rondo,2011,9090911,KENTUCKY,0.35555125127044096
1576,Jason Richardson,2011,14444444,MICHIGANST,1.2305955217500055
1577,Mario Chalmers,2011,854389,KANSAS,-0.8681270413750709
1578,Darren Collison,2011,1361040,UCLA,-0.8573268901215957
1579,Chris Kaman,2011,11800000,CMICHIGAN,0.8800546537813094
1580,Vince Carter,2011,17300000,UNC,1.2267607250810848
1581,Tyler Hansbrough,2011,1998600,UNC,-0.4910081942259785
1582,DeJuan Blair,2011,918000,PITT,-0.3872983346207417
1583,Evan Turner,2011,4602720,OHIOST,-0.5480141942990013
1584,Danny Green,2011,94154,UNC,-1.3640989706680255
1585,Jason Thompson,2011,2178000,RIDER,-0.68554828324026
1586,Marvin Williams,2011,6712500,UNC,-0.525417923325232
1587,Richard Jefferson,2011,8400000,ARIZONA,0.19418891597144125
1588,Derrick Favors,2011,4133280,GATECH,-1.0121202486598815
1589,Tony Allen,2011,3000000,OKSTATE,-0.14089018691735453
1590,James Johnson,2011,1713600,WAKE,-0.31875150320604273
1591,Glen Davis,2011,3300000,LSU,-0.04868243653505279
1592,Chase Budinger,2011,780871,ARIZONA,0.7071067811865476
1593,Gary Neal,2011,525000,TOWSON,-0.7071067811865475
1594,Jodie Meeks,2011,762195,KENTUCKY,-0.5053198040449559
1595,Kyle Korver,2011,5000000,CREIGHTON,0.10551494491543559
1596,Marreese Speights,2011,1773960,FLORIDA,-1.7020715654559568
1597,Corey Brewer,2011,3703472,FLORIDA,-0.39918342871080875
1598,Metta World Peace,2011,6322320,STJOHNS,0.49088944746552066
1599,Matt Barnes,2011,1765000,UCLA,-0.20624620646433872
1600,Samuel Dalembert,2011,13428129,SETONHALL,1.152603960207725
1601,Patrick Patterson,2011,1823280,KENTUCKY,-1.242757854433399
1602,DeAndre Jordan,2011,854389,TEXASAM,-1.2702933574827866
1603,Taj Gibson,2011,1117680,USC,-1.0911894793330488
1604,Avery Bradley,2011,1418160,TEXAS,-1.304217281067634
1605,George Hill,2011,1157160,IUPUI,-0.8656841900383948
1606,Steve Novak,2011,734945,MARQUETTE,-0.4267106753386671
1607,Ronnie Brewer,2011,4790000,ARKANSAS,1.4105415221509472
1608,Matt Bonner,2011,3000000,FLORIDA,0.19037899076221318
1609,Jason Maxiell,2011,5000000,CINCY,1.2706303121136717
1610,Trevor Booker,2011,1204560,CLEMSON,-0.9144501868121484
1611,Ed Davis,2011,1919160,UNC,-0.6260854706463161
1612,Willie Green,2011,3976000,DETROIT,0.9714333579915999
1613,Al-Farouq Aminu,2011,2563320,WAKE,-0.8187563575166572
1614,Wesley Johnson,2011,3726600,SYRACUSE,0.4674984437823972
1615,Udonis Haslem,2011,3500000,FLORIDA,-0.08104680250058144
1616,Derek Fisher,2011,3700000,ARKANSASLR,-0.3530403787248178
1617,Robin Lopez,2011,1867320,STANFORD,-1.2627077893304446
1618,Dahntay Jones,2011,2500000,DUKE,1.1428967673365236
1619,Ekpe Udoh,2011,3065040,BAYLOR,-0.7071067811865475
1620,Dante Cunningham,2011,762195,VILLANOVA,-1.152568397379046
1621,Lamar Odom,2011,8200000,RHODEISLE,-0.19292131792636646
1622,Kirk Hinrich,2011,9000000,KANSAS,1.0826337815334255
1623,Shane Battier,2011,7354500,DUKE,1.6443856147549167
1624,Daequan Cook,2011,2169857,OHIOST,0.7071067811865476
1625,Wayne Ellington,2011,1078800,UNC,-0.501520237242185
1626,Marcus Camby,2011,11749832,UMASS,1.5304553624777237
1627,Nick Collison,2011,13250000,KANSAS,2.2934095840262376
1628,Brendan Haywood,2011,6900000,UNC,1.433459572317532
1629,Steve Blake,2011,4000000,MARYLAND,0.38895863478121995
1630,Quincy Pondexter,2011,1073280,WASHINGTON,-0.6388077918091631
1631,Chris Duhon,2011,3500000,DUKE,0.7117930616181094
1632,Mike Miller,2011,5000000,FLORIDA,-0.6663576298390758
1633,Dominic McGuire,2011,884120,FRESNOST,0.7071067811865476
1634,Joel Anthony,2011,3300000,UNLV,0.9906714763092064
1635,Damien Wilkins,2011,748656,GEORGIA,-0.9247361331945995
1636,James Anderson,2011,1361400,OKSTATE,0.7071067811865476
1637,Troy Murphy,2011,11968253,NOTREDAME,1.2322629131910758
1638,James Jones,2011,1069509,MIAMIFL,-0.43900546554980563
1639,Keyon Dooling,2011,2000000,MISSOURI,-1.4244140442358098
1640,Chuck Hayes,2011,1972500,KENTUCKY,-0.18019828383632336
1641,Nazr Mohammed,2011,6883800,KENTUCKY,1.1906448088759982
1642,Josh McRoberts,2011,885120,DUKE,-0.8417482480225366
1643,Ryan Hollins,2011,2333333,UCLA,0.6749475066141114
1644,Reggie Evans,2011,5080000,IOWA,1.3517194959972985
1645,Ben Wallace,2011,2080000,VAUNION,-1.0966387595772578
1646,Kevin Durant,2012,15506632,TEXAS,0.10029888409351662
1647,James Harden,2012,4604760,ARIZONAST,-0.9791173245018154
1648,Carmelo Anthony,2012,18518574,SYRACUSE,0.3115608598077063
1649,Russell Westbrook,2012,5082416,UCLA,-0.9200800434467534
1650,Stephen Curry,2012,3117120,DAVIDSON,-0.770299390024112
1651,LaMarcus Aldridge,2012,12372000,TEXAS,-0.09093215829110007
1652,DeMar DeRozan,2012,2625000,USC,-0.8479225842597711
1653,Deron Williams,2012,16359805,ILLINOIS,0.9210461420861469
1654,Dwyane Wade,2012,15691000,MARQUETTE,0.3408703538336088
1655,David Lee,2012,11610000,FLORIDA,0.6072308287931366
1656,Kemba Walker,2012,2356320,UCONN,-1.1523827588826578
1657,Blake Griffin,2012,5731080,OKLAHOMA,-0.8590805116973212
1658,Brook Lopez,2012,3076983,STANFORD,-0.9689463705541639
1659,Paul Pierce,2012,15333334,KANSAS,0.5184654158495134
1660,Jrue Holiday,2012,1741440,UCLA,-0.8748365717142155
1661,Paul George,2012,2406240,FRESNOST,-1.083392379813085
1662,Rudy Gay,2012,15032144,UCONN,0.6293067283715554
1663,Klay Thompson,2012,2126520,WASHST,-0.8693164771530132
1664,Ryan Anderson,2012,2244601,CALIFORNIA,-0.4731610162660286
