,Player,Year,Status,Points Per Game,Assists Per Game,Rebounds Per Game,Goals Made Per Game
3511,Maurice Harkless,2019,Professional,5.758064516129032,1.096774193548387,3.870967741935484,2.2903225806451615
3512,Robin Lopez,2019,Professional,5.409090909090909,0.6818181818181818,2.4393939393939394,2.227272727272727
3513,Alex Caruso,2019,Professional,5.453125,1.9375,1.921875,1.875
3514,Draymond Green,2019,Professional,8.023255813953488,6.186046511627907,6.186046511627907,2.86046511627907
3515,Abdel Nader,2019,Professional,6.2727272727272725,0.6909090909090909,1.8181818181818181,2.2363636363636363
3516,Marvin Williams,2019,Professional,5.913793103448276,1.0344827586206897,3.1551724137931036,2.0517241379310347
3517,Rajon Rondo,2019,Professional,7.125,5.0,2.9583333333333335,2.8541666666666665
3518,Solomon Hill,2019,Professional,5.47457627118644,1.7627118644067796,2.7966101694915255,1.8644067796610169
3519,Damyean Dotson,2019,Professional,6.6875,1.1875,1.8958333333333333,2.5
3520,Jerome Robinson,2019,Professional,5.063492063492063,1.380952380952381,2.0476190476190474,1.8253968253968254
3521,Torrey Craig,2019,Professional,5.431034482758621,0.8103448275862069,3.2586206896551726,2.1379310344827585
3522,Damian Jones,2019,Professional,5.5636363636363635,0.6363636363636364,3.7454545454545456,2.2
3523,Matisse Thybulle,2019,Professional,4.6923076923076925,1.2153846153846153,1.646153846153846,1.7230769230769232
3524,Vince Carter,2019,Professional,4.966666666666667,0.8,2.066666666666667,1.7833333333333334
3525,Patrick Patterson,2019,Professional,4.9491525423728815,0.6949152542372882,2.559322033898305,1.6101694915254237
3526,Jevon Carter,2019,Professional,4.948275862068965,1.4482758620689655,2.0344827586206895,1.7413793103448276
3527,Tony Bradley,2019,Professional,4.913793103448276,0.39655172413793105,4.603448275862069,2.1724137931034484
3528,Sterling Brown,2019,Professional,5.115384615384615,0.9807692307692307,3.519230769230769,1.8269230769230769
3529,Ryan Arcidiacono,2019,Professional,4.5,1.6551724137931034,1.896551724137931,1.5517241379310345
3530,DeAndre' Bembry,2019,Professional,5.790697674418604,1.8837209302325582,3.5348837209302326,2.4186046511627906
3531,Treveon Graham,2019,Professional,4.418181818181818,0.8181818181818182,2.727272727272727,1.5818181818181818
3532,Bruno Fernando,2019,Professional,4.285714285714286,0.875,3.5357142857142856,1.8392857142857142
3533,Cody Martin,2019,Professional,4.958333333333333,1.9791666666666667,3.2916666666666665,1.8541666666666667
3534,Grant Williams,2019,Professional,3.4347826086956523,0.9855072463768116,2.579710144927536,1.2608695652173914
3535,Semi Ojeleye,2019,Professional,3.420289855072464,0.5362318840579711,2.101449275362319,1.1594202898550725
3536,Rodney Hood,2019,Professional,10.952380952380953,1.5238095238095237,3.4285714285714284,4.142857142857143
3537,Dwayne Bacon,2019,Professional,5.743589743589744,1.3333333333333333,2.5641025641025643,2.1794871794871793
3538,Anthony Tolliver,2019,Professional,3.6363636363636362,0.7636363636363637,2.8,1.1818181818181819
3539,Rodney McGruder,2019,Professional,3.3392857142857144,0.6428571428571429,2.6964285714285716,1.2857142857142858
3540,Nassir Little,2019,Professional,3.5833333333333335,0.4583333333333333,2.25,1.3541666666666667
3541,David Nwaba,2019,Professional,5.2,0.4,2.25,1.85
3542,Al-Farouq Aminu,2019,Professional,4.333333333333333,1.1666666666666667,4.833333333333333,1.3888888888888888
3543,Festus Ezeli,2009,VANDY,3.793103448275862,0.034482758620689655,2.5517241379310347,1.4137931034482758
3544,Festus Ezeli,2010,VANDY,3.75,0.09375,3.1875,1.53125
3545,Festus Ezeli,2011,VANDY,13.0,0.17647058823529413,6.264705882352941,4.4411764705882355
3546,Festus Ezeli,2012,VANDY,10.076923076923077,0.3076923076923077,5.923076923076923,3.423076923076923
3547,Svi Mykhailiuk,2015,KANSAS,2.769230769230769,0.6538461538461539,1.1923076923076923,1.0
3548,Svi Mykhailiuk,2016,KANSAS,5.371428571428571,0.9142857142857143,1.3428571428571427,1.9142857142857144
3549,Svi Mykhailiuk,2017,KANSAS,9.75,1.2777777777777777,3.0277777777777777,3.4444444444444446
3550,Svi Mykhailiuk,2018,KANSAS,14.615384615384615,2.7435897435897436,3.923076923076923,5.256410256410256
3551,Chris Quinn,2003,NOTREDAME,3.8529411764705883,1.5,1.5588235294117647,1.2647058823529411
3552,Chris Quinn,2004,NOTREDAME,14.28125,3.25,2.96875,4.78125
3553,Chris Quinn,2005,NOTREDAME,12.607142857142858,3.0714285714285716,2.75,4.285714285714286
3554,Chris Quinn,2006,NOTREDAME,17.689655172413794,6.448275862068965,3.7586206896551726,6.0
3555,Joel Przybilla,1999,MINNESOTA,6.714285714285714,1.4642857142857142,5.821428571428571,2.8214285714285716
3556,Joel Przybilla,2000,MINNESOTA,14.238095238095237,2.380952380952381,8.380952380952381,5.809523809523809
3557,Tayshaun Prince,1999,KENTUCKY,5.783783783783784,1.2162162162162162,3.8378378378378377,2.2162162162162162
3558,Tayshaun Prince,2000,KENTUCKY,13.3125,1.8125,6.0,4.78125
3559,Tayshaun Prince,2001,KENTUCKY,16.91176470588235,2.911764705882353,6.5,6.088235294117647
3560,Tayshaun Prince,2002,KENTUCKY,17.5,1.625,6.3125,6.4375
3561,Taurean Prince,2013,BAYLOR,3.6666666666666665,0.125,2.1666666666666665,1.4583333333333333
3562,Taurean Prince,2014,BAYLOR,6.157894736842105,0.6052631578947368,2.763157894736842,2.0789473684210527
3563,Taurean Prince,2015,BAYLOR,13.909090909090908,1.2727272727272727,5.575757575757576,5.0606060606060606
3564,Taurean Prince,2016,BAYLOR,15.882352941176471,2.264705882352941,6.0588235294117645,5.5
3565,Ronnie Price,2002,NICHOLLS,11.28,2.88,2.32,3.96
3566,Ronnie Price,2003,UTVALLEYST,15.303030303030303,2.272727272727273,3.606060606060606,5.303030303030303
3567,Ronnie Price,2004,UTVALLEYST,20.178571428571427,3.0714285714285716,3.857142857142857,7.035714285714286
3568,Ronnie Price,2005,UTVALLEYST,24.285714285714285,3.0,4.178571428571429,8.178571428571429
3569,Phil Pressey,2011,MISSOURI,6.5,3.9,2.2666666666666666,2.1666666666666665
3570,Phil Pressey,2012,MISSOURI,10.314285714285715,6.371428571428571,3.2857142857142856,3.2857142857142856
3571,Phil Pressey,2013,MISSOURI,11.852941176470589,7.0588235294117645,3.2941176470588234,4.147058823529412
3572,Norman Powell,2012,UCLA,4.575757575757576,1.1818181818181819,2.242424242424242,1.7575757575757576
3573,Norman Powell,2013,UCLA,6.057142857142857,1.0571428571428572,2.1714285714285713,2.257142857142857
3574,Norman Powell,2014,UCLA,11.405405405405405,1.7027027027027026,2.8378378378378377,4.135135135135135
3575,Norman Powell,2015,UCLA,16.416666666666668,2.0833333333333335,4.694444444444445,5.916666666666667
3576,Josh Powell,2002,NCSTATE,7.176470588235294,0.9117647058823529,3.8529411764705883,2.7941176470588234
3577,Josh Powell,2003,NCSTATE,12.419354838709678,1.0,5.258064516129032,4.645161290322581
3578,Dwight Powell,2011,STANFORD,8.129032258064516,0.967741935483871,5.161290322580645,2.838709677419355
3579,Dwight Powell,2012,STANFORD,5.771428571428571,0.7428571428571429,4.6,2.085714285714286
3580,Dwight Powell,2013,STANFORD,14.882352941176471,2.1176470588235294,8.382352941176471,5.264705882352941
3581,Dwight Powell,2014,STANFORD,14.027777777777779,3.111111111111111,6.861111111111111,4.861111111111111
3582,Leon Powe,2004,CALIFORNIA,15.148148148148149,0.7037037037037037,9.481481481481481,5.2592592592592595
3583,Leon Powe,2006,CALIFORNIA,20.48148148148148,1.4074074074074074,10.11111111111111,6.592592592592593
3584,Vitaly Potapenko,1995,WRIGHTST,19.166666666666668,1.3666666666666667,6.433333333333334,7.066666666666666
3585,Vitaly Potapenko,1996,WRIGHTST,20.692307692307693,1.3846153846153846,7.423076923076923,7.615384615384615
3586,James Posey,1997,XAVIER,13.344827586206897,1.3793103448275863,7.793103448275862,4.482758620689655
3587,James Posey,1998,XAVIER,15.3,1.3,8.433333333333334,4.833333333333333
3588,James Posey,1999,XAVIER,16.916666666666668,2.3333333333333335,8.944444444444445,5.305555555555555
3589,Bobby Portis,2014,ARKANSAS,12.294117647058824,1.4705882352941178,6.764705882352941,4.735294117647059
3590,Bobby Portis,2015,ARKANSAS,17.47222222222222,1.1666666666666667,8.916666666666666,6.944444444444445
3591,Terry Porter,1982,WISCSP,2.04,0.84,0.52,0.84
3592,Terry Porter,1983,WISCSP,11.4,5.233333333333333,3.9,4.666666666666667
3593,Terry Porter,1984,WISCSP,18.75,4.15625,5.15625,7.625
3594,Terry Porter,1985,WISCSP,19.733333333333334,4.3,5.166666666666667,7.766666666666667
3595,Jordan Poole,2018,MICHIGAN,6.131578947368421,0.5789473684210527,1.394736842105263,1.9736842105263157
3596,Jordan Poole,2019,MICHIGAN,12.756756756756756,2.1621621621621623,2.972972972972973,4.351351351351352
3597,Quincy Pondexter,2007,WASHINGTON,10.6875,1.53125,4.0,3.875
3598,Quincy Pondexter,2008,WASHINGTON,9.909090909090908,1.9090909090909092,4.757575757575758,3.5757575757575757
3599,Quincy Pondexter,2009,WASHINGTON,12.057142857142857,1.5714285714285714,5.914285714285715,4.714285714285714
3600,Quincy Pondexter,2010,WASHINGTON,19.305555555555557,1.75,7.361111111111111,6.805555555555555
3601,Olden Polynice,1984,VIRGINIA,7.666666666666667,0.6060606060606061,5.575757575757576,2.9696969696969697
3602,Olden Polynice,1985,VIRGINIA,13.0,0.5,7.59375,5.03125
3603,Olden Polynice,1986,VIRGINIA,16.066666666666666,0.5333333333333333,8.0,6.1
3604,Scot Pollard,1994,KANSAS,7.542857142857143,0.37142857142857144,4.942857142857143,2.7142857142857144
3605,Scot Pollard,1995,KANSAS,10.161290322580646,0.5483870967741935,6.193548387096774,3.6451612903225805
3606,Scot Pollard,1996,KANSAS,10.058823529411764,0.29411764705882354,7.4411764705882355,3.6176470588235294
3607,Scot Pollard,1997,KANSAS,10.285714285714286,0.6785714285714286,8.285714285714286,3.357142857142857
3608,Jakob Poeltl,2015,UTAH,9.147058823529411,0.6764705882352942,6.764705882352941,3.764705882352941
3609,Jakob Poeltl,2016,UTAH,17.22222222222222,1.9444444444444444,9.083333333333334,6.333333333333333
3610,Miles Plumlee,2009,DUKE,1.75,0.041666666666666664,1.4166666666666667,0.75
3611,Miles Plumlee,2010,DUKE,5.15,0.3,4.925,2.075
3612,Miles Plumlee,2011,DUKE,4.756756756756757,0.3783783783783784,4.783783783783784,1.945945945945946
3613,Miles Plumlee,2012,DUKE,6.647058823529412,0.5294117647058824,7.117647058823529,2.6176470588235294
3614,Mason Plumlee,2010,DUKE,3.676470588235294,0.8823529411764706,3.088235294117647,1.4411764705882353
3615,Mason Plumlee,2011,DUKE,7.162162162162162,1.5405405405405406,8.45945945945946,3.027027027027027
3616,Mason Plumlee,2012,DUKE,11.147058823529411,1.6176470588235294,9.176470588235293,4.205882352941177
3617,Mason Plumlee,2013,DUKE,17.083333333333332,1.9444444444444444,9.944444444444445,6.138888888888889
3618,Paul Pierce,1996,KANSAS,11.882352941176471,1.7941176470588236,5.294117647058823,4.205882352941177
3619,Paul Pierce,1997,KANSAS,16.305555555555557,2.138888888888889,6.75,5.972222222222222
3620,Paul Pierce,1998,KANSAS,20.44736842105263,2.5789473684210527,6.657894736842105,7.552631578947368
3621,Eric Piatkowski,1991,NEBRASKA,10.941176470588236,2.0,3.676470588235294,3.764705882352941
3622,Eric Piatkowski,1992,NEBRASKA,14.275862068965518,3.3448275862068964,6.344827586206897,4.9655172413793105
3623,Eric Piatkowski,1993,NEBRASKA,16.733333333333334,2.5,5.7,5.933333333333334
3624,Eric Piatkowski,1994,NEBRASKA,21.533333333333335,2.7333333333333334,6.3,7.533333333333333
3625,Morris Peterson,1996,MICHIGANST,0.5,0.0,0.75,0.25
3626,Morris Peterson,1997,MICHIGANST,6.758620689655173,0.6206896551724138,3.3448275862068964,2.4827586206896552
3627,Morris Peterson,1998,MICHIGANST,8.037037037037036,0.8888888888888888,3.4814814814814814,3.0
3628,Morris Peterson,1999,MICHIGANST,13.578947368421053,0.9473684210526315,5.684210526315789,5.0
3629,Morris Peterson,2000,MICHIGANST,16.846153846153847,1.2564102564102564,6.0256410256410255,5.589743589743589
3630,Wesley Person,1991,AUBURN,15.384615384615385,1.8461538461538463,5.653846153846154,5.884615384615385
3631,Wesley Person,1992,AUBURN,19.925925925925927,2.037037037037037,6.777777777777778,7.703703703703703
3632,Wesley Person,1993,AUBURN,18.77777777777778,3.7777777777777777,7.111111111111111,7.185185185185185
3633,Wesley Person,1994,AUBURN,22.178571428571427,2.8214285714285716,6.392857142857143,7.75
3634,Anthony Peeler,1989,MISSOURI,10.055555555555555,2.8333333333333335,3.7222222222222223,3.611111111111111
3635,Anthony Peeler,1990,MISSOURI,16.838709677419356,5.774193548387097,5.419354838709677,5.935483870967742
3636,Anthony Peeler,1991,MISSOURI,19.428571428571427,4.9523809523809526,6.238095238095238,6.380952380952381
3637,Anthony Peeler,1992,MISSOURI,23.379310344827587,3.8620689655172415,5.517241379310345,7.517241379310345
3638,Gary Payton,1987,OREGONST,12.466666666666667,7.633333333333334,4.0,5.1
3639,Gary Payton,1988,OREGONST,14.483870967741936,7.419354838709677,3.3225806451612905,5.806451612903226
3640,Gary Payton,1989,OREGONST,20.1,8.133333333333333,4.066666666666666,6.933333333333334
3641,Gary Payton,1990,OREGONST,25.724137931034484,8.10344827586207,4.655172413793103,9.931034482758621
3642,Elfrid Payton,2012,ULALA,7.15625,3.03125,3.5625,2.40625
3643,Elfrid Payton,2013,ULALA,15.909090909090908,5.484848484848484,5.575757575757576,5.666666666666667
3644,Elfrid Payton,2014,ULALA,19.2,5.942857142857143,6.0,6.771428571428571
3645,Cameron Payne,2014,MURRAYST,16.823529411764707,5.4411764705882355,3.6176470588235294,5.588235294117647
3646,Cameron Payne,2015,MURRAYST,20.2,5.9714285714285715,3.6857142857142855,7.0
3647,Chris Paul,2004,WAKE,14.838709677419354,5.903225806451613,3.2580645161290325,4.354838709677419
3648,Chris Paul,2005,WAKE,15.25,6.625,4.5,4.46875
3649,Brandon Paul,2010,ILLINOIS,7.777777777777778,1.2777777777777777,3.0555555555555554,2.5833333333333335
3650,Brandon Paul,2011,ILLINOIS,9.029411764705882,2.1176470588235294,3.1176470588235294,2.911764705882353
3651,Brandon Paul,2012,ILLINOIS,14.65625,2.9375,4.71875,4.53125
3652,Brandon Paul,2013,ILLINOIS,16.61111111111111,2.7222222222222223,4.361111111111111,5.111111111111111
3653,Ruben Patterson,1997,CINCY,13.741935483870968,1.4193548387096775,5.612903225806452,5.290322580645161
3654,Ruben Patterson,1998,CINCY,16.473684210526315,2.1578947368421053,6.2631578947368425,5.7368421052631575
3655,Patrick Patterson,2008,KENTUCKY,16.44,1.72,7.68,6.48
3656,Patrick Patterson,2009,KENTUCKY,17.91176470588235,1.9705882352941178,9.294117647058824,7.0588235294117645
3657,Patrick Patterson,2010,KENTUCKY,14.31578947368421,0.9473684210526315,7.447368421052632,5.657894736842105
3658,Eric Paschall,2015,FORDHAM,15.925925925925926,1.0,5.481481481481482,5.555555555555555
3659,Eric Paschall,2017,VILLANOVA,7.222222222222222,0.6111111111111112,3.75,2.7777777777777777
3660,Eric Paschall,2018,VILLANOVA,10.578947368421053,2.1842105263157894,5.2631578947368425,3.789473684210526
3661,Eric Paschall,2019,VILLANOVA,16.52777777777778,2.138888888888889,6.138888888888889,5.416666666666667
3662,Chandler Parsons,2008,FLORIDA,8.13888888888889,1.4166666666666667,3.9722222222222223,2.861111111111111
3663,Chandler Parsons,2009,FLORIDA,9.222222222222221,1.7777777777777777,5.666666666666667,3.5555555555555554
3664,Chandler Parsons,2010,FLORIDA,12.352941176470589,2.588235294117647,6.852941176470588,4.147058823529412
3665,Chandler Parsons,2011,FLORIDA,11.305555555555555,3.7777777777777777,7.75,4.305555555555555
3666,Smush Parker,2002,FORDHAM,16.535714285714285,4.464285714285714,4.357142857142857,5.464285714285714
3667,Jabari Parker,2014,DUKE,19.142857142857142,1.1714285714285715,8.742857142857142,6.742857142857143
3668,Anthony Parker,1994,BRADLEY,11.064516129032258,2.5483870967741935,4.419354838709677,3.4193548387096775
3669,Anthony Parker,1995,BRADLEY,14.2,3.3,6.6,4.366666666666666
3670,Anthony Parker,1996,BRADLEY,18.866666666666667,3.5,6.533333333333333,5.933333333333334
3671,Anthony Parker,1997,BRADLEY,16.571428571428573,3.4285714285714284,5.333333333333333,5.190476190476191
3672,Jannero Pargo,2001,ARKANSAS,12.258064516129032,2.3225806451612905,2.064516129032258,4.258064516129032
3673,Jannero Pargo,2002,ARKANSAS,16.620689655172413,3.310344827586207,2.3793103448275863,5.689655172413793
3674,Milt Palacio,1996,MIDLANDCC,8.758620689655173,4.896551724137931,3.9310344827586206,2.8620689655172415
3675,Milt Palacio,1997,COLORADOST,7.931034482758621,5.068965517241379,3.8275862068965516,2.586206896551724
3676,Milt Palacio,1998,COLORADOST,9.758620689655173,5.103448275862069,3.5517241379310347,3.3793103448275863
3677,Milt Palacio,1999,COLORADOST,18.4,4.333333333333333,5.133333333333334,6.266666666666667
3678,Scott Padgett,1995,KENTUCKY,2.0,0.2857142857142857,1.2142857142857142,0.5
3679,Scott Padgett,1997,KENTUCKY,9.625,1.75,5.0625,3.125
3680,Scott Padgett,1998,KENTUCKY,11.512820512820513,2.1025641025641026,6.538461538461538,4.128205128205129
3681,Scott Padgett,1999,KENTUCKY,12.621621621621621,2.5945945945945947,5.864864864864865,4.216216216216216
3682,Robert Pack,1990,USC,12.107142857142858,5.892857142857143,2.392857142857143,4.214285714285714
3683,Robert Pack,1991,USC,14.724137931034482,5.310344827586207,3.206896551724138,5.0
3684,Bo Outlaw,1990,SPLAINS,12.133333333333333,1.8,9.633333333333333,4.9
3685,Bo Outlaw,1991,SPLAINS,13.166666666666666,2.9,10.866666666666667,5.333333333333333
3686,Bo Outlaw,1992,HOUSTON,11.903225806451612,2.6129032258064515,8.193548387096774,5.032258064516129
3687,Bo Outlaw,1993,HOUSTON,16.233333333333334,3.3,10.033333333333333,6.533333333333333
3688,Greg Ostertag,1992,KANSAS,4.8125,0.15625,3.5,1.90625
3689,Greg Ostertag,1993,KANSAS,5.344827586206897,0.3793103448275862,4.068965517241379,2.103448275862069
3690,Greg Ostertag,1994,KANSAS,10.285714285714286,0.34285714285714286,8.771428571428572,4.142857142857143
3691,Greg Ostertag,1995,KANSAS,9.64516129032258,0.41935483870967744,7.516129032258065,3.903225806451613
3692,Kelly Olynyk,2010,GONZAGA,3.823529411764706,0.7647058823529411,2.735294117647059,1.4411764705882353
3693,Kelly Olynyk,2011,GONZAGA,5.771428571428571,0.7428571428571429,3.8,2.1142857142857143
3694,Kelly Olynyk,2013,GONZAGA,17.84375,1.71875,7.34375,6.71875
3695,Michael Olowokandi,1996,PACIFIC,4.0,0.16,3.36,1.6
3696,Michael Olowokandi,1997,PACIFIC,10.894736842105264,0.42105263157894735,6.631578947368421,4.947368421052632
3697,Michael Olowokandi,1998,PACIFIC,22.242424242424242,0.7878787878787878,11.181818181818182,9.393939393939394
3698,Kevin Ollie,1992,UCONN,2.1379310344827585,1.3793103448275863,0.7931034482758621,0.5862068965517241
3699,Kevin Ollie,1993,UCONN,7.857142857142857,5.642857142857143,2.2857142857142856,2.4642857142857144
3700,Kevin Ollie,1994,UCONN,6.4411764705882355,6.147058823529412,2.4411764705882355,2.1470588235294117
3701,Kevin Ollie,1995,UCONN,9.818181818181818,6.424242424242424,2.484848484848485,3.393939393939394
3702,Victor Oladipo,2011,INDIANA,7.375,0.875,3.71875,2.75
3703,Victor Oladipo,2012,INDIANA,10.833333333333334,2.0277777777777777,5.305555555555555,3.7777777777777777
3704,Victor Oladipo,2013,INDIANA,13.63888888888889,2.0555555555555554,6.305555555555555,5.055555555555555
3705,Josh Okogie,2017,GATECH,16.10810810810811,1.6486486486486487,5.4324324324324325,5.243243243243243
3706,Josh Okogie,2018,GATECH,18.208333333333332,2.4583333333333335,6.25,5.541666666666667
3707,Jahlil Okafor,2015,DUKE,17.289473684210527,1.2894736842105263,8.473684210526315,7.342105263157895
3708,Emeka Okafor,2002,UCONN,7.852941176470588,0.7941176470588235,9.0,3.088235294117647
3709,Emeka Okafor,2003,UCONN,15.878787878787879,0.5454545454545454,11.212121212121213,6.696969696969697
3710,Emeka Okafor,2004,UCONN,17.63888888888889,1.0,11.527777777777779,7.25
3711,Semi Ojeleye,2014,DUKE,1.6470588235294117,0.11764705882352941,0.8823529411764706,0.4117647058823529
3712,Semi Ojeleye,2015,DUKE,3.0,0.16666666666666666,2.3333333333333335,0.8333333333333334
3713,Semi Ojeleye,2017,SMETHODIST,19.0,1.5142857142857142,6.857142857142857,6.0
3714,Lamar Odom,1999,RHODEISLE,17.625,3.8125,9.4375,6.34375
3715,Charles Oakley,1982,VAUNION,15.857142857142858,,12.464285714285714,6.035714285714286
3716,Charles Oakley,1983,VAUNION,19.285714285714285,1.0,13.035714285714286,7.857142857142857
3717,Charles Oakley,1984,VAUNION,21.7,,13.1,8.533333333333333
3718,Charles Oakley,1985,VAUNION,24.0,2.129032258064516,17.258064516129032,9.129032258064516
3719,Kyle O'Quinn,2009,NORFOLKST,5.290322580645161,0.3870967741935484,3.3548387096774195,2.0
3720,Kyle O'Quinn,2010,NORFOLKST,11.5,0.9,8.7,4.833333333333333
3721,Kyle O'Quinn,2011,NORFOLKST,16.4375,1.0,11.09375,6.1875
3722,Kyle O'Quinn,2012,NORFOLKST,15.88888888888889,1.4166666666666667,10.333333333333334,5.694444444444445
3723,Royce O'Neale,2012,DENVER,9.935483870967742,2.129032258064516,5.838709677419355,3.161290322580645
3724,Royce O'Neale,2013,DENVER,11.15625,3.46875,5.53125,3.53125
3725,Royce O'Neale,2014,BAYLOR,7.105263157894737,2.8947368421052633,5.394736842105263,2.4210526315789473
3726,Royce O'Neale,2015,BAYLOR,10.090909090909092,3.4242424242424243,5.848484848484849,3.272727272727273
3727,Shaquille O'Neal,1990,LSU,13.90625,1.90625,12.03125,5.625
3728,Shaquille O'Neal,1991,LSU,27.642857142857142,1.6071428571428572,14.678571428571429,11.142857142857142
3729,Shaquille O'Neal,1992,LSU,24.066666666666666,1.5333333333333334,14.033333333333333,9.8
3730,David Nwaba,2014,CALPOLY,11.705882352941176,1.1764705882352942,4.794117647058823,4.117647058823529
3731,David Nwaba,2015,CALPOLY,11.416666666666666,1.4583333333333333,4.708333333333333,4.208333333333333
3732,David Nwaba,2016,CALPOLY,12.5,3.5,6.333333333333333,4.4
3733,Kendrick Nunn,2014,ILLINOIS,6.228571428571429,1.1142857142857143,1.6571428571428573,2.3714285714285714
3734,Kendrick Nunn,2015,ILLINOIS,11.06060606060606,1.878787878787879,3.515151515151515,3.9696969696969697
3735,Kendrick Nunn,2016,ILLINOIS,15.535714285714286,1.7142857142857142,4.964285714285714,5.535714285714286
3736,Kendrick Nunn,2018,OAKLAND,25.9,3.7666666666666666,4.733333333333333,8.733333333333333
3737,Steve Novak,2003,MARQUETTE,6.666666666666667,0.5151515151515151,2.1515151515151514,2.0303030303030303
3738,Steve Novak,2004,MARQUETTE,12.483870967741936,1.2580645161290323,4.612903225806452,3.806451612903226
3739,Steve Novak,2005,MARQUETTE,13.516129032258064,0.9032258064516129,4.096774193548387,4.096774193548387
3740,Steve Novak,2006,MARQUETTE,17.451612903225808,1.2580645161290323,5.903225806451613,5.580645161290323
3741,Moochie Norris,1995,AUBURN,12.517241379310345,4.931034482758621,4.0,4.275862068965517
3742,Moochie Norris,1996,WFLORIDA,23.625,8.9375,5.75,7.5625
3743,Nerlens Noel,2013,KENTUCKY,10.458333333333334,1.5833333333333333,9.458333333333334,4.083333333333333
3744,Joakim Noah,2005,FLORIDA,3.5172413793103448,0.5172413793103449,2.4827586206896552,1.2413793103448276
3745,Joakim Noah,2006,FLORIDA,14.153846153846153,2.051282051282051,7.128205128205129,5.17948717948718
3746,Joakim Noah,2007,FLORIDA,11.975,2.25,8.425,4.325
3747,Andrew Nicholson,2009,STBONNY,12.533333333333333,0.23333333333333334,6.0,5.133333333333334
3748,Andrew Nicholson,2010,STBONNY,16.366666666666667,0.5,7.1,6.6
3749,Andrew Nicholson,2011,STBONNY,20.806451612903224,1.032258064516129,7.258064516129032,7.645161290322581
3750,Andrew Nicholson,2012,STBONNY,18.46875,1.03125,8.40625,6.875
3751,Georges Niang,2013,IOWAST,12.057142857142857,1.8285714285714285,4.571428571428571,4.485714285714286
3752,Georges Niang,2014,IOWAST,16.676470588235293,3.6176470588235294,4.470588235294118,6.529411764705882
3753,Georges Niang,2015,IOWAST,15.323529411764707,3.4411764705882355,5.411764705882353,5.5
3754,Georges Niang,2016,IOWAST,20.514285714285716,3.342857142857143,6.228571428571429,8.085714285714285
3755,Johnny Newman,1983,RICHMOND,12.25,0.8571428571428571,3.107142857142857,4.892857142857143
3756,Johnny Newman,1984,RICHMOND,21.90625,0.96875,6.125,8.53125
3757,Johnny Newman,1985,RICHMOND,21.25,1.1875,5.1875,8.4375
3758,Johnny Newman,1986,RICHMOND,21.966666666666665,0.9333333333333333,7.3,8.433333333333334
3759,Ira Newble,1996,MIAMIOH,6.413793103448276,0.41379310344827586,5.241379310344827,2.9655172413793105
3760,Ira Newble,1997,MIAMIOH,11.344827586206897,1.206896551724138,7.517241379310345,4.758620689655173
3761,Tyrone Nesby,1997,UNLV,16.53125,1.875,7.125,5.9375
3762,Tyrone Nesby,1998,UNLV,15.787878787878787,1.2121212121212122,5.606060606060606,5.666666666666667
3763,Jameer Nelson,2001,STJOSEPHS,12.484848484848484,6.454545454545454,4.03030303030303,3.9696969696969697
3764,Jameer Nelson,2002,STJOSEPHS,14.4,6.266666666666667,4.8,4.8
3765,Jameer Nelson,2003,STJOSEPHS,19.7,4.733333333333333,5.133333333333334,6.466666666666667
3766,Jameer Nelson,2004,STJOSEPHS,20.59375,5.3125,4.6875,7.3125
3767,Gary Neal,2003,LASALLE,18.620689655172413,1.6206896551724137,4.206896551724138,5.827586206896552
3768,Gary Neal,2004,LASALLE,17.892857142857142,2.392857142857143,3.2142857142857144,5.821428571428571
3769,Gary Neal,2006,TOWSON,26.11764705882353,2.8823529411764706,3.8823529411764706,8.117647058823529
3770,Gary Neal,2007,TOWSON,25.3125,3.46875,4.21875,8.34375
3771,Steve Nash,1993,SANTACLARA,8.129032258064516,2.161290322580645,2.5161290322580645,2.5161290322580645
3772,Steve Nash,1994,SANTACLARA,14.615384615384615,3.6538461538461537,2.5,4.6923076923076925
3773,Steve Nash,1995,SANTACLARA,20.925925925925927,6.444444444444445,3.7777777777777777,6.074074074074074
3774,Steve Nash,1996,SANTACLARA,16.96551724137931,6.0,3.5517241379310347,5.655172413793103
3775,Shabazz Napier,2011,UCONN,7.804878048780488,3.024390243902439,2.4146341463414633,2.4390243902439024
3776,Shabazz Napier,2012,UCONN,12.970588235294118,5.823529411764706,3.5294117647058822,4.0
3777,Shabazz Napier,2013,UCONN,17.071428571428573,4.607142857142857,4.392857142857143,5.214285714285714
3778,Shabazz Napier,2014,UCONN,18.0,4.875,5.85,5.325
3779,Lee Nailon,1997,BUTLERCOCC,20.176470588235293,3.4411764705882355,7.352941176470588,8.588235294117647
3780,Lee Nailon,1998,TXCHRIST,24.875,1.90625,8.90625,10.28125
3781,Lee Nailon,1999,TXCHRIST,22.806451612903224,2.5483870967741935,9.290322580645162,8.580645161290322
3782,Abdel Nader,2012,NILLINOIS,10.35483870967742,1.064516129032258,4.161290322580645,3.6451612903225805
3783,Abdel Nader,2013,NILLINOIS,13.052631578947368,0.8947368421052632,5.631578947368421,4.684210526315789
3784,Abdel Nader,2015,IOWAST,5.8125,0.71875,2.90625,2.15625
3785,Abdel Nader,2016,IOWAST,12.914285714285715,1.542857142857143,4.9714285714285715,4.6
